species,tissue_type,cell_name,marker,pmid
Mouse,Pharyngeal endoderm,Thymus cells,Foxn1,35075189
Mouse,Pharyngeal endoderm,Thymus cells,Pax1,35075189
Mouse,Pharyngeal endoderm,Thymus cells,Six1,35075189
Mouse,Pharyngeal endoderm,Parathyroid cells,Gcm2,35075189
Mouse,Pharyngeal endoderm,Parathyroid cells,Gata3,35075189
Mouse,Pharyngeal endoderm,Parathyroid cells,Maf,35075189
,thymus,cTEC,Rspo3,35075189
,thymus,cTEC,Gas6,35075189
,thymus,TEC progenitors,Rspo3,35075189
,thymus,TEC progenitors,Gas6,35075189
,thymus,cTEC,Psmb11,35075189
,thymus,cTEC,Prss16,35075189
,thymus,cTEC,Cxcl12,35075189
,thymus,cTEC,Ccl25,35075189
Mouse,Thymus,mTEC (medullary thymic epithelial cell),Grhl3,35075189
Mouse,Thymus,mTEC (medullary thymic epithelial cell),Cldn3,35075189
Mouse,Thymus,mTEC (medullary thymic epithelial cell),Cldn4,35075189
,,,EpCAM,35075189
,,,Pax9,35075189
,,,Foxn1,35075189
,,,Gas6,35075189
,,,Grhl3,35075189
,,,Gcm2,35075189
,,,Sparcl1,35075189
,,,Ibsp,35075189
,,,Ngfr,35075189
,,,Flrt2,35075189
,,,Calca,35075189
,,,Ascl1,35075189
,,,Meox1,35075189
,,neuronal cells,Neurod1,35075189
,,neuronal cells,Pax9,35075189
,,neural crest cells,Pax3,35075189
,,neural crest cells,Epcam,35075189
,,endothelial cells,Esam,35075189
,,endothelial cells,Pdgfra,35075189
,,endothelial cells,Dlx5,35075189
,,otic vesicle cells,Rxrg,35075189
,,otic vesicle cells,Dlx5,35075189
,,otic vesicle cells,Sox10,35075189
,,red blood cells,Hbb-bt,35075189
Human,Esophageal epithelium,Epithelial Progenitor Cells,CD73,35108658
Human,Esophageal epithelium,Epithelial Progenitor Cells,CD104,35108658
Human,Esophageal epithelium,Basal cell,CD73,35108658
Human,Esophageal epithelium,Basal cell,CD104,35108658
Mouse,Esophageal epithelium,Basal cell,CD73,35108658
Mouse,Esophageal epithelium,Basal cell,CD104,35108658
Human,Esophageal epithelium,Basal cell,SOX2,35108658
Human,Esophageal epithelium,Proliferative cell,Ki-67,35108658
Human,Esophageal epithelium,,CD73,35108658
Human,Esophageal epithelium,,CD104,35108658
Human,Esophageal epithelium,Basal cell,SOX2,35108658
Human,Esophageal epithelium,Proliferative cell,Ki-67,35108658
Human,Esophageal epithelium,,CD73,35108658
Human,Esophageal epithelium,,CD104,35108658
Human,Esophagus,Basaloid cell,CD73,35108658
Human,Esophagus,Basaloid cell,CD104,35108658
Mouse,Esophagus,Basaloid cell,CD73,35108658
Mouse,Esophagus,Basaloid cell,CD104,35108658
Human,Esophageal epithelium,Basal-1 cell,TP63,35108658
Human,Esophageal epithelium,Basal-2 cell,TP63,35108658
Human,Esophageal epithelium,Basal-2 cell,MKI67,35108658
Human,Esophageal epithelium,Suprabasal cell,IVL,35108658
Human,Esophageal epithelium,Suprabasal cell,KRT13,35108658
Human,Esophageal epithelium,Superficial cell,IVL,35108658
Human,Esophageal epithelium,Superficial cell,FLG,35108658
Human,Esophageal epithelium,Basal-1 cell,MKI67,35108658
Human,Esophageal epithelium,Basal-1 cell,CD73,35108658
Human,Esophageal epithelium,Basal-2 cell,CD73,35108658
Human,Esophageal epithelium,Basal-1 cell,CD104,35108658
Human,Esophageal epithelium,Basal-2 cell,CD104,35108658
Human,Esophageal epithelium,CD73+CD104+ cells,CD73,35108658
Human,Esophageal epithelium,CD73-CD104+ cells,CD104,35108658
Human,Esophageal tissue,Basaloid cell,CD73,35108658
Human,Esophageal tissue,Basaloid cell,CD104,35108658
Human,Esophageal epithelium,Basaloid population,CD73,35108658
Human,Esophageal epithelium,Basaloid population,CD104,35108658
Mouse,Esophageal epithelium,Basaloid population,CD73,35108658
Mouse,Esophagus,Basal cell,Cytokeratin 15,35108658
Mouse,Esophagus,Basal cell,CD73,35108658
Mouse,Esophagus,Basal cell,CD104,35108658
Mouse,Esophagus,Basal cell,a6 integrin,35108658
Mouse,Esophagus,Basal cell,CD71,35108658
Human,Esophagus,Basal epithelium,CD73,35108658
Human,Esophagus,Basal epithelium,CD104,35108658
Human,Esophageal epithelium,Basal cell,Ki-67,35108658
Human,Esophageal epithelium,Progenitor or proliferative cell,CD73,35108658
Human,Esophagus,Epithelial cell,CD73,35108658
Human,Esophagus,Epithelial cell,CD104,35108658
Human,Esophagus,Epithelial cell,CD73,35108658
Human,Esophagus,Epithelial cell,CD104,35108658
Human,Esophageal epithelium,,CD73,35108658
Human,Esophageal epithelium,,Itg-b4,35108658
Human,Esophageal epithelium,,Ki-67,35108658
Human,Esophageal epithelium,,SOX2,35108658
Human,Esophageal epithelium,,STAT6 (phospho Y641),35108658
Human,Esophageal epithelium,,CD104,35108658
Human,,Epithelial cell,CD73,35108658
Human,,Epithelial cell,CD104,35108658
Mouse,,,CD45,35108658
Mouse,,,CD73,35108658
Mouse,,,CD104,35108658
Human,Corneal endothelium,Endothelial cell (C0-C2),ATP1A1,35141048
Human,Corneal endothelium,Endothelial cell (C0-C2),TJP1,35141048
Human,Corneal endothelium,Endothelial cell (C0-C2),CDH2,35141048
Human,Corneal endothelium,Endothelial cell (C0-C2),COL8A1,35141048
Human,Corneal endothelium,Endothelial cell (C0-C2),SLC4A11,35141048
Human,Corneal endothelium,Endothelial cell (C0-C2),AQP1,35141048
Human,Corneal endothelium,Effector cell (C0),CD166,35141048
Human,Corneal endothelium,Effector cell (C0),MGP,35141048
Human,Corneal endothelium,Effector cell (C0),SLC12A2,35141048
Human,Corneal endothelium,Effector cell (C0),SLC2A1,35141048
Human,Corneal endothelium,Effector cell (C0),NQO1,35141048
Human,Corneal endothelium,Endothelial cell (C2),MCM7,35141048
Human,Corneal endothelium,Endothelial cell (C2),PCNA,35141048
Human,Corneal endothelium,Endothelial cell (C2),MCM3,35141048
Human,Corneal endothelium,Endothelial cell (C3),IL11,35141048
Human,Corneal endothelium,Endothelial cell (C3),CXCL3,35141048
Human,Corneal endothelium,Endothelial cell (C3),CXCL8,35141048
Human,Corneal endothelium,C2 (CEnCs subtype),PCNA,35141048
Human,Corneal endothelium,C2 (CEnCs subtype),MCM3,35141048
Human,Corneal endothelium,C2 (CEnCs subtype),MCM7,35141048
Human,Corneal endothelium,C3 (CEnCs subtype),Interleukin-11 (IL-11),35141048
Human,Corneal endothelium,C1 (CEnCs subtype),ITGA6,35141048
Human,Cornea,Endothelial cell,PCNA,35141048
Human,Cornea,Endothelial cell,IL-11,35141048
Human,Cornea,Endothelial cell,ITGA6,35141048
Mouse,Cornea,Corneal endothelial cell,ZO-1,35141048
Mouse,Retina,RGCs,Thy1/CD90,35191836
Mouse,Retina,RGCs,L1cam,35191836
Mouse,Retina,RGCs,Rbpms,35191836
Mouse,Retina,RGCs,Slc17a6,35191836
Mouse,Retina,Amacrine cells,Tfap2a,35191836
Mouse,Retina,Amacrine cells,Tfap2b,35191836
Mouse,Retina,Cone photoreceptors,Otx2,35191836
Mouse,Retina,Cone photoreceptors,Crx,35191836
Mouse,Retina,Microglia,P2ry12,35191836
Mouse,Retina,Microglia,C1qa,35191836
Mouse,Retina,Anterior segment cells,Mgp,35191836
Mouse,Retina,Anterior segment cells,Bgn,35191836
Mouse,Retina,RPCs (Primary),Mki67,35191836
Mouse,Retina,RPCs (Primary),Ccnd5,35191836
Mouse,Retina,RPCs (Primary),Birc5,35191836
Mouse,Retina,RPCs (Primary),Sfrp2,35191836
Mouse,Retina,RPCs (Primary),Vsx2,35191836
Mouse,Retina,RPCs (Primary),Fgf15,35191836
Mouse,Retina,RPCs (Neurogenic),Hes6,35191836
Mouse,Retina,RPCs (Neurogenic),Ascl1,35191836
Mouse,Retina,RPCs (Neurogenic),Neurog2,35191836
Mouse,Retina,Retinal progenitor cells (RPC),L1cam,35191836
Mouse,Retina,Retinal progenitor cells (RPC),Thy1,35191836
Mouse,Retina,F-RGC types,Foxp2,35191836
Mouse,Retina,T-RGC types,Tbr1,35191836
Mouse,Retina,Eomes/Tbr2 types,Eomes,35191836
Mouse,Retina,Eomes/Tbr2 types,Tbx20,35191836
Mouse,Retina,Eomes/Tbr2 types,Dmrbt1,35191836
Mouse,Retina,Neurod2 types,Neurod2,35191836
Mouse,Retina,Neurod2 types,Satb2,35191836
Mouse,Retina,Irx3 types,Irx3,35191836
Mouse,Retina,Mafb types,Mafb,35191836
Mouse,Retina,Tfap2d types,Tfap2d,35191836
Mouse,Retina,Bnc2 types,Bnc2,35191836
Mouse,Retina,Ipsilateral retinal ganglion cells (I-RGCs),Zic2,35191836
Mouse,Retina,Contralateral retinal ganglion cells (C-RGCs),Isl2,35191836
Mouse,Retina,Ipsilateral retinal ganglion cells (I-RGCs),Igfbp5,35191836
Mouse,Retina,Contralateral retinal ganglion cells (C-RGCs),Igf1,35191836
Mouse,Retina,Ipsilateral retinal ganglion cells (I-RGCs),Igfbpl1,35191836
Mouse,Retina,Ipsilateral retinal ganglion cells (I-RGCs),Pou3f1,35191836
Mouse,Retina,Ipsilateral retinal ganglion cells (I-RGCs),Cntn2,35191836
Mouse,Retina,Contralateral retinal ganglion cells (C-RGCs),Lmo2,35191836
Mouse,Retina,Contralateral retinal ganglion cells (C-RGCs),Pcsk1n,35191836
Mouse,Retina,Contralateral retinal ganglion cells (C-RGCs),Syt4,35191836
Mouse,Retina,Ipsilaterally projecting retinal ganglion cells (I-RGCs),Zic2,35191836
Mouse,Retina,Contralaterally projecting retinal ganglion cells (C-RGCs),Isl2,35191836
Mouse,Retina,Ipsilaterally projecting retinal ganglion cells (I-RGCs),Igfbp5,35191836
Mouse,Retina,Adult RGCs (I-RGC enriched),Tbr1,35191836
Mouse,Retina,Adult RGCs (I-RGC enriched),Mafb,35191836
Mouse,Retina,Adult RGCs (I-RGC enriched),Foxp2,35191836
Mouse,Retina,Adult RGCs (I-RGC enriched),Neurod2,35191836
Mouse,Retina,Adult RGCs (I-RGC poor),Eomes,35191836
Mouse,Retina,Adult RGCs (I-RGC poor),Irx3,35191836
Mouse,Retina,Adult RGCs (I-RGC poor),Tfap2d,35191836
Mouse,Retina,ipRGCs,Eomes,35191836
Mouse,Retina,Contralaterally projecting RGCs,Isl2,35191836
Mouse,Retina,Ipsilaterally projecting RGCs,Zic2,35191836
,,RGCs,Rbpms,35191836
Mouse,Retina,RGCs (Retinal Ganglion Cells),Thy1 (CD90),35191836
Mouse,Retina,RGCs (Retinal Ganglion Cells),L1CAM,35191836
Mouse,Retina,RGCs (Retinal Ganglion Cells),Rbpms,35191836
Mouse,Retina,RGCs (Retinal Ganglion Cells),Slc17a6,35191836
Mouse,Retina,RGCs (Retinal Ganglion Cells),Sncg,35191836
Mouse,Retina,RGCs (Retinal Ganglion Cells),Nefl,35191836
Mouse,Retina,Microglia,P2ry12,35191836
Mouse,Retina,Microglia,C1qa-c,35191836
Mouse,Retina,Microglia,Tmem119,35191836
Mouse,Retina,Photoreceptors,Otx2,35191836
Mouse,Retina,Photoreceptors,Gngt2,35191836
Mouse,Retina,Photoreceptors,Gnb3,35191836
Mouse,Retina,Amacrine cells,Tfap2a,35191836
Mouse,Retina,Amacrine cells,Tfap2b,35191836
Mouse,Retina,Amacrine cells,Onecut2,35191836
Mouse,Retina,Anterior segment cells,Mgp,35191836
Mouse,Retina,Anterior segment cells,Col3a1,35191836
Mouse,Retina,Anterior segment cells,Igfbp7,35191836
Mouse,Retina,Cycling progenitors,Ccnd1,35191836
Mouse,Retina,Cycling progenitors,Fgf15,35191836
Mouse,Retina,Cycling progenitors,Hes5,35191836
,,RGC precursors,Rbpms,35191836
,,RGC precursors,Slc17a6,35191836
,,RGC precursors,Sncg,35191836
,,RGC precursors,Nefl,35191836
,,non-RGC cells,P2ry12,35191836
,,non-RGC cells,Tfap2b,35191836
,,ACs,Tfap2b,35191836
,,RPCs,Fgf15,35191836
,,RPCs,Gngt2,35191836
,,Endothelial cell,IDH2,35242144
,,Photoreceptor cell,S100A6,35242144
,,Endothelial cell,ITPA,35242144
,,Tumor cell,ITPA,35242144
,,T cell,PARP8,35242144
,,Endothelial cell,APRC1B,35242144
,,Tumor cell,KDELR3,35242144
Human,Corneal tissue,Hematopoietic cells,PTPRC,35280984
Human,Corneal tissue,T cells,CD3,35280984
Human,Corneal tissue,T cells,CD8,35280984
Human,Corneal tissue,T cells,CD4,35280984
Human,Corneal tissue,T cells,IFN-g,35280984
Human,Corneal tissue,T cells,Granzyme B,35280984
Human,Corneal tissue,T cells,Granzyme A,35280984
Human,Corneal tissue,T cells,CD96,35280984
Human,Corneal tissue,T cells,CCR7,35280984
Human,Corneal tissue,T cells,IDO1,35280984
Human,Corneal tissue,T cells,HLA-A,35280984
Human,Corneal tissue,T cells,HLA-B,35280984
Human,Corneal tissue,T cells,and HLA-C,35280984
Human,Corneal tissue,T cells,HLA-DR,35280984
Human,Corneal tissue,T cells,HLA-DQ,35280984
Human,Corneal tissue,T cells,IL-10,35280984
Human,Corneal tissue,T cells,CXCL16,35280984
Human,Corneal tissue,T cells,TGF-b1,35280984
Human,Corneal tissue,T cells,Perforin 1,35280984
Human,Corneal tissue,T cells,IL-32,35280984
Human,Corneal tissue,T cells,CXCL2,35280984
Human,Corneal tissue,T cells,CXCR6,35280984
Human,Corneal tissue,Innate immune cells,CD164,35280984
Human,Corneal limbus,Macrophages and monocytes,CD68,35280984
Human,Corneal limbus,Dendritic cells (DCs),HLA subtypes,35280984
Human,Corneal limbus,Dendritic cells (DCs),CD74,35280984
Human,Corneal limbus,T lymphocytes,CD3E,35280984
Human,Corneal limbus,T lymphocytes,CD3D,35280984
Human,Corneal limbus,T lymphocytes,LCK,35280984
Human,Corneal limbus,Naive T cells,CD28,35280984
Human,Corneal limbus,Naive T cells,CD27,35280984
Human,Corneal limbus,Naive T cells,IL7R,35280984
Human,Corneal limbus,Naive T cells,BATF,35280984
Human,Corneal limbus,CD8+ T cells,CD69,35280984
Human,Corneal limbus,CD8+ T cells,Lag3,35280984
Human,Corneal limbus,CD8+ T cells,GZMA,35280984
Human,Corneal limbus,CD8+ T cells,GZMB,35280984
Human,Corneal limbus,CD8+ T cells,PRF1,35280984
Human,Corneal limbus,CD8+ T cells,IFNG,35280984
Human,Corneal limbus,CD8+ T cells,IL32,35280984
Human,Corneal limbus,CD8+ T cells,CD96,35280984
Human,Corneal limbus,CD8+ T cells,IFN-g,35280984
Human,Corneal limbus,CD8+ T cells,Granzyme A,35280984
Human,Corneal limbus,CD8+ T cells,Granzyme B,35280984
Human,Corneal limbus,CD8+ T cells,Perforin 1,35280984
Human,Corneal limbus,CD8+ T cells,IL-32,35280984
,,Basophils,Lamp1/2,35280984
,,Basophils,CD164,35280984
,,Macrophages,CD14,35280984
,,Macrophages,CD68,35280984
,,Macrophages,FCGR2A/B,35280984
,,Monocytes,CXCL16,35280984
,Cornea,T cells,CD8,35280984
,Cornea,T cells,CD4,35280984
Human,Cornea,Innate immune cells (Granulocytes),CD164,35280984
Human,Cornea,Dendritic Cells (mregDCs),LAMP3,35280984
Human,Cornea,Dendritic Cells (mregDCs),BIRC3,35280984
Human,Cornea,mregDCs,CCR7,35280984
Human,Cornea,mregDCs,CD74,35280984
Human,Cornea,mregDCs,ID2,35280984
Human,Cornea,mregDCs,GPR183,35280984
Human,Cornea,mregDCs,CCL22,35280984
Human,Cornea,mregDCs,IL4l1,35280984
Human,Cornea,mregDCs,CD40,35280984
Human,Cornea,mregDCs,TXN,35280984
Human,Cornea,mregDCs,IL1B,35280984
Human,Cornea,mregDCs,IL-15,35280984
Human,Cornea,mregDCs,IL-23A,35280984
Human,Cornea,mregDCs,IDO1,35280984
Human,Cornea,CD4+ T cells,CD4,35280984
Human,Cornea,Naive T cells,BATF,35280984
Human,Cornea,CD8+ T cells,CD96,35280984
Human,Cornea,CD8+ T cells,Lag3,35280984
Human,Cornea,CD8+ T cells,CD69,35280984
Human,Cornea,Dendritic cells (DCs),HLA-DQA,35280984
Human,Cornea,Dendritic cells (DCs),HLA-DPA,35280984
Human,Cornea,Dendritic cells (DCs),HLA-DPB,35280984
Human,Cornea,mregDCs (subset of DCs),BIRC3,35280984
Human,Cornea,mregDCs (subset of DCs),LAMP3,35280984
Human,Cornea,mregDCs (subset of DCs),IL15,35280984
Human,Cornea,mregDCs (subset of DCs),CD40,35280984
Human,Cornea,mregDCs (subset of DCs),CCR7,35280984
Human,Cornea,mregDCs (subset of DCs),IDO1,35280984
Human,,CD8+ T cell,MKI67,35303421
Human,,CD4+ Treg cell,IL10,35303421
Human,,Macrophage,SPP1,35303421
Human,,CD4+ Treg cell,CTLA4,35303421
Human,,Tex cell,LAYN,35303421
Human,,Macrophage,C1QC,35303421
Human,,Macrophage,NLRP3,35303421
,,Th17,IL23R,35303421
,,Th17,RORC,35303421
,,Th17,ITGAE,35303421
,,Th1-like,CXCL13,35303421
,,Th1-like,PDCD1,35303421
,,Treg-IL10,IL10,35303421
,,Treg-IL10,IL23R,35303421
,,Treg-IL10,IL1R1,35303421
,,Treg-CTLA4,LAYN,35303421
,,Treg-CTLA4,CCR8,35303421
,,Treg-CTLA4,TIGIT,35303421
Human,,Treg-CTLA4,CTLA4,35303421
Human,,Treg-FOXP3,FOXP3,35303421
Human,,Treg-IL10,IL10,35303421
Human,,SPP1+ TAMs,SPP1,35303421
Human,,Treg-CTLA4,CTLA4,35303421
Human,,Treg-FOXP3,FOXP3,35303421
Human,,Treg-IL10,IL10,35303421
Human,,SPP1+ TAMs,SPP1,35303421
Human,Liver Metastasis (Liv.Mets),SPP1+ TAMs,SPP1,35303421
Human,Liver Metastasis (Liv.Mets),SPP1+ TAMs,CD68,35303421
Human,Liver Metastasis (Liv.Mets),SPP1+ TAMs,MARCO,35303421
Human,Liver Metastasis (Liv.Mets),C1QC+ TAMs,C1QC,35303421
Human,Liver Metastasis (Liv.Mets),C1QC+ TAMs,CXCL9,35303421
Human,Liver Metastasis (Liv.Mets),C1QC+ TAMs,CXCL10,35303421
Human,Liver Metastasis (Liv.Mets),MKI67+ TAMs,MKI67,35303421
Human,,TAMs,SPP1,35303421
Human,,cDC2-C1QC (DC3),C1QA,35303421
Human,,cDC2-C1QC (DC3),CD68,35303421
Human,,cDC2-C1QC (DC3),CD163,35303421
Human,,cDC2-C1QC (DC3),CD14,35303421
Human,,cDC2-TIMP1,CCR7,35303421
Human,,cDC2-TIMP1,EREG,35303421
Human,,cDC2-TIMP1,CREM,35303421
Human,,cDC2-TIMP1,VEGFA,35303421
Human,,DC3s,CD1C,35303421
Human,,DC3s,CD163,35303421
Human,,DC3s,CD14,35303421
Human,Tumor microenvironment,TAMs (C1QC+),C1QC,35303421
Human,Tumor microenvironment,TAMs (SPP1+),SPP1,35303421
Human,Tumor microenvironment,cDC2s (C1QC+),C1QC,35303421
Human,Liver,NK cells (liver-resident),CD56bright/CD16neg,35303421
Human,,Dendritic Cells,CD1C,35303421
Human,,Monocytes/Macrophages,CD14,35303421
Human,,Macrophages,CD163,35303421
Human,,Macrophages,CD68,35303421
Human,,Cells expressing Osteopontin,Osteopontin,35303421
Human,,Cells expressing MARCO,MARCO,35303421
Human,Tumor,SPP1+ TAM,CD68,35303421
Human,Tumor,SPP1+ TAM,MARCO,35303421
Human,Tumor,DC3,CD1C,35303421
Human,Tumor,DC3,CD14,35303421
Human,Tumor,DC3,CD163,35303421
Human,,SPP1+ TAMs,CD45,35303421
Human,,SPP1+ TAMs,CD3,35303421
Human,,SPP1+ TAMs,CD19,35303421
Human,,SPP1+ TAMs,CD56,35303421
Human,,SPP1+ TAMs,CD68,35303421
Human,,SPP1+ TAMs,OPN,35303421
Human,,DC3s,CD45,35303421
Human,,DC3s,CD3,35303421
Human,,DC3s,CD19,35303421
Human,,DC3s,CD56,35303421
Human,,DC3s,CD1C,35303421
Human,,DC3s,CD14,35303421
Human,,DC3s,CD163,35303421
Human,,T cells,CD3D,35303421
Human,,T cells,CD3E,35303421
Human,,NK cells,NKG7,35303421
Human,,B cells,CD79A,35303421
Human,,B cells,CD19,35303421
Human,,Myeloid cells,CST3,35303421
Human,,Myeloid cells,CD68,35303421
Human,,Myeloid cells,LYZ,35303421
Human,,Myeloid cells,CAP3,35303421
,,T cells,CD3D,35303421
,,T cells,CD3G,35303421
,,NK cells,CD3D,35303421
,,NK cells,CD3G,35303421
,,DCs,CLEC10A,35303421
,,DCs,CD1C,35303421
,,DCs,BATF3,35303421
,,DCs,FCER1A,35303421
,,Macrophages,CD68,35303421
,,Macrophages,MAFB,35303421
,,Macrophages,CSF1R,35303421
,,Macrophages,CD14,35303421
,,SPP1+ TAMs,SPP1,35303421
,,SPP1+ TAMs,MARCO,35303421
,,SPP1+ TAMs,GPNMB,35303421
,,SPP1+ TAMs,RGCC,35303421
,,SPP1+ TAMs,MMP19,35303421
,,SPP1+ TAMs,OLR1,35303421
,,SPP1+ TAMs,APOE,35303421
,,c38_cDC2-C1QC cells,C1QA,35303421
,,c38_cDC2-C1QC cells,C1QB,35303421
,,c38_cDC2-C1QC cells,C1QC,35303421
,,c38_cDC2-C1QC cells,CCL4,35303421
,Retina,Microglia,CD11b,35309305
,Retina,Microglia,F4/80,35309305
,Retina,Microglia,CD68,35309305
,Retina,Microglia,IBA1,35309305
Rat,Retina,Microglia,CD206,35309305
Rat,Retina,Microglia,Ym1,35309305
Rat,Retina,Microglia,Arg1,35309305
Rat,Retina,Microglia,IL-1b,35309305
Rat,Retina,Microglia,IL-6,35309305
Rat,Retina,Microglia,TNF-a,35309305
Rat,Retina,Microglia,iNOS,35309305
,,M1-polarized microglia and macrophages,C1q complement proteins,35309305
,,M1-polarized microglia and macrophages,CX3CR1,35309305
,,M2-polarized microglia and macrophages,arginase-1,35309305
,,M2-polarized microglia and macrophages,CD206,35309305
,,M2-polarized microglia and macrophages,IGF-1,35309305
,,bipolar/rod-shaped microglia,CD68,35309305
Rodent,Retina,Bipolar/rod-shaped microglia,CD68,35309305
Rodent,Retina,Bipolar/rod-shaped microglia,MHC-II,35309305
Rodent,Retina,Amoeboid microglia,CD86,35309305
Rodent,Retina,Amoeboid microglia,Ym1,35309305
Rat,Retina,RGCs (Retinal Ganglion Cells),Brn3a,35309305
Mouse,,Microglia (bipolar/rod-shaped),TNF-a,35309305
Mouse,,Microglia (bipolar/rod-shaped),IL-1b,35309305
Mouse,,Microglia (bipolar/rod-shaped),CD32,35309305
Mouse,,Microglia (bipolar/rod-shaped),CD86,35309305
Mouse,,Microglia (bipolar/rod-shaped),IL-10,35309305
Mouse,,Microglia (bipolar/rod-shaped),TGF-b,35309305
Mouse,Retina,Microglia (resident),CD11b,35309305
Mouse,Retina,Microglia (resident),CD45,35309305
Mouse,Retina,Microglia (resident),F4/80,35309305
Mouse,Retina,Microglia (resident),IBA-1,35309305
,,Resident microglia,TMEM119,35309305
,,Resident microglia,P2RY12,35309305
Mouse,Conjunctiva,MHCIIlo macrophage,Serpinb2,35361907
Mouse,Conjunctiva,Monocyte,Apoe,35361907
Mouse,Conjunctiva,Macrophage,Cd209a,35361907
Mouse,Conjunctiva,cDC1 (conventional dendritic cells 1),Cst3,35361907
Mouse,Conjunctiva,mDC (migratory DC),IL4i1,35361907
Mouse,Conjunctiva,ILC2 (group 2 innate lymphoid cells),IL-13,35361907
Mouse,Conjunctiva,mDC (migratory DC),CCR7,35361907
Mouse,Conjunctiva,mDC (migratory DC),FASCIN1,35361907
Mouse,Conjunctiva,Macrophage MHCIIlo,Class 2 antigens,35361907
Mouse,Conjunctiva,Retnlahi cells (subset of macrophages),Retnla,35361907
Mouse,Conjunctiva,Monocytes,Apoe,35361907
Mouse,Conjunctiva,Monocytes,Chil3,35361907
Mouse,Conjunctiva,Monocytes,Mrc1,35361907
Mouse,Conjunctiva,Neutrophils (one group),Lcn2,35361907
Mouse,Conjunctiva,γδ-T cells,Il17,35361907
Mouse,Conjunctiva,Type 1 conventional dendritic cells (cDC1),Cst3,35361907
Mouse,Conjunctiva,Type 1 conventional dendritic cells (cDC1),Itgae (CD103),35361907
Mouse,Conjunctiva,T cells (CD8+),CD8,35361907
Mouse,Conjunctiva,T cells (CD4+),CD4,35361907
Mouse,Conjunctiva,Treg cells,Foxp3,35361907
Mouse,Conjunctiva,Macrophages (subset),Mrc1 (CD206),35361907
,,migratory DC,Ccr7,35361907
,,migratory DC,Ccl17,35361907
,,migratory DC,Ccl22,35361907
,,migratory DC,Il4I1,35361907
,,migratory DC,Il4ra1,35361907
,,migratory DC,Fscn1,35361907
,,migratory DC,Aldh1a2,35361907
,,myeloid and dendritic cells,Marcksl1,35361907
,,myeloid and dendritic cells,Cd74,35361907
,,myeloid and dendritic cells,H2-Ab1,35361907
,,all clusters,Jund,35361907
,,mDC,CCR7,35361907
,,mDC,FASCIN,35361907
,,cDC1,CST3,35361907
,,monocyte,CSF1R,35361907
,,monocyte,APOE,35361907
,,macrophage,CD209a,35361907
,,macrophage,MHCII,35361907
,,macrophage MHCIIlo,SERPIN B2,35361907
,,macrophage MHCIIlo,ADGRE1-F4/80,35361907
Human,Conjunctiva,ILC2,IL-5,35361907
Human,Conjunctiva,ILC2,IL-13,35361907
Human,Conjunctiva,Goblet cells,WGA lectin,35361907
Human,Conjunctiva,Macrophages (RETNLA+ MRC1+),RETNLA,35361907
Human,Conjunctiva,Macrophages (RETNLA+ MRC1+),MRC1,35361907
