pmid,species,tissue_type,cell_name,markers
34552068,Human,Retina,Early photoreceptor/cone cells,"['OTX2', 'CRX', 'THRB', 'RXRG']"
34552068,Human,Retina,Ganglion cell,"['EBF3', 'GAP43', 'EBF3', 'POU4F2', 'EBF1', 'GAP43']"
34552068,Human,Retina,Hypoxic cells,['BNIP3']
34552068,Human,Retina,Late cone,"['ARR3', 'GUCA1C']"
34552068,Human,Retina,Late cone cells,"['ARR3', 'GUCA1C']"
34552068,Human,Retina,Macrophage,['CD14']
34552068,Human,Retina,Monocyte/microglia cells,"['CD14', 'AIF1']"
34552068,Human,Retina,Neuronal/ganglion,"['EBF3', 'GAP43', 'DCX']"
34552068,Human,Retina,Neuronal/ganglion cells,"['GAP43', 'SOX11', 'UCHL1', 'DCX', 'EBF3']"
34552068,Human,Retina,Photoreceptor cell,['CRX']
34552068,Human,Retina,Photoreceptor cells,"['CRX', 'RCVRN', 'NRL', 'NR2E3', 'ARR3', 'RHO', 'OPSINs']"
34552068,Human,Retina,Photoreceptor/Cone cells (early stage),"['OTX2', 'CRX', 'THRB', 'RXRG']"
34552068,Human,Retina,Pro-apoptotic,['BNIP3']
34552068,Human,Retina,Proliferating cells,['MKI67']
34552068,Human,Retina,Proliferation,['MKI67']
34552068,Human,Retina,T-cell,['CD3D']
34552068,Human,Retina,T-lymphocytes,"['CD3D', 'TRAC']"
34552068,Human,Retinoblastoma,Cone cells,"['GUCA1C', 'GNAT2', 'ARR3', 'GUCA1A', 'GUCA1B', 'GNGT2', 'PDE6C', 'PDE6H', 'OPN1SW']"
34552068,Human,Retinoblastoma,Ganglion cell,"['EBF3', 'EBF1', 'GAP43', 'POU4F2', 'NEFM', 'ALCAM', 'NRN1', 'CNTN2']"
34552068,Human,Retinoblastoma,Neuronal stem cell,['CD24']
34552068,Human,Retinoblastoma,Neuronal/ganglion cells,"['EBF3', 'DCX', 'ROBO1', 'SOX11', 'GAP43', 'PCDHB10', 'STMN2', 'NEFM', 'POU4F2', 'EBF1']"
34552068,Human,Retinoblastoma,Tumor cells,"['TFF1', 'EBF3', 'Ki-67']"
34552068,,Retina,Subtype 2 tumors,['TFF1']
34552068,,Retina,Tumor cells (CRX+/ARR3+/GUCA1C+),"['CRX', 'ARR3', 'GUCA1C']"
34552068,,Retina,Tumor cells (CRX+/EBF3+/GAP43+),"['CRX', 'EBF3', 'GAP43']"
34584087,Human,Cornea,Conjunctival cells,"['ACE2', 'TMPRSS2', 'BSG', 'CTSB', 'CTSL']"
34584087,Human,Eye,CBCs,"['PAX6', 'SIX3', 'PAX6', 'SIX3']"
34584087,Human,Eye,COL9A1 high CBCs,"['CPAMD8', 'PAX6', 'SIX3', 'CPAMD8', 'PAX6', 'SIX3']"
34584087,Human,Eye,Putative stem cell,"['OTX2', 'PAX6', 'SIX3', 'OTX2', 'PAX6', 'SIX3']"
34584087,Human,Eye (Iris),Ciliary body cells,['COL9A1']
34584087,Human,Eye (Iris),Pigmented ciliary body cells,['COL9A1']
34584087,Human,Eye (Iris),Putative stem cells,['COL9A1']
34584087,Human,Retina,Bipolar cell,"['NIF3L1', 'PKCA']"
34584087,Human,Retina,Cone photoreceptor cell,"['RAB41', 'OPN1SW']"
34584087,Human,Retina,Muller glial cell,"['TRDN', 'VIM']"
34584087,Zebrafish,Eye,Muller glial cells,['Pattern 17']
34584087,,Amacrine cells (ACs) and Retinal ganglion cells (RGCs),ACs and RGCs,['PBX1']
34584087,,Cornea,Differentiating corneal epithelial cells,['ELF3']
34584087,,Cornea,Epithelial cells,['TGFBI']
34584087,,Cornea,Inflamed epithelial cells,['ANXA1']
34584087,,Eye,"CBCs, SMCs, Fibroblasts",['GSN']
34584087,,Eye,COL9A1-high CBCs,['CPAMD8']
34584087,,Eye,Ciliary body cells (CBCs),"['PAX6', 'SIX3']"
34584087,,Eye,Pigmented epithelial cells,"['MLANA', 'PMEL']"
34584087,,Eye,Putative stem cells,"['OTX2', 'MDK']"
34584087,,Eye,Smooth muscle cells (SMCs),"['MYH11', 'MYL9']"
34584087,,Iris,Melanocytes,"['PAX3', 'MITF', 'SOX10']"
34584087,,Iris/ciliary body,MEG3-high fibroblasts,['MEG3']
34584087,,Iris/ciliary body,MGP-high fibroblasts,['MGP']
34584087,,Iris/ciliary body,Ribosomal genes high fibroblasts,['Ribosomal genes']
34584087,,Iris/ciliary body,WIF1-high fibroblasts,['WIF1']
34584087,,Retinal ganglion cells (RGCs),RGCs,"['SREBP2', 'KLF7']"
34584087,,,COL9A1-high CBCs,['FZD1']
34584087,,,Pigmented CBCs,['ROR2']
34584087,,,Putative stem cells,['ROR1']
34584087,,,"Putative stem cells, Pigmented CBCs, COL9A1-high CBCs",['FGFR1']
34584087,,,RGC cells,['KLF7']
34584087,,,RGC precursor cells,"['POU4F1', 'IRX2', 'EBF3', 'EBF1', 'SREBF2']"
34584087,,,RGCs,"['KLF7', 'POU4F1', 'EBF3', 'ONECUT1', 'ONECUT2']"
34783307,Human,Aqueous humor,cDCa,"['ITGAX', 'CLEC7A']"
34783307,Human,Aqueous humor,cDCb,"['CLEC10A', 'MRC1']"
34783307,Human,Aqueous humor,granulo,"['S100A12', 'S100A8', 'CCL2']"
34783307,Human,Aqueous humor,matDC,"['TMEM176B', 'IDO1', 'FSCN1', 'LAMP3', 'CD83']"
34783307,Human,Aqueous humor,myeloid,"['S100A12', 'S100A8', 'CCL2']"
34783307,Human,Aqueous humor,pDC,"['IL3RA/CD123', 'CLEC4C/CD303']"
34783307,Human,Aqueous humor (AqH),BDCA-1+ (CD1c) myeloid DC,"['BDCA-1/CD1c', 'BDCA-1/CD1c']"
34783307,Human,Aqueous humor (AqH),CD14+ monocytes/macrophages,"['CD14', 'CD14']"
34783307,Human,Cerebrospinal fluid,cDC type 1,"['CLEC9A', 'XCR1', 'BATF3']"
34783307,Human,Cerebrospinal fluid,cDC type 2,"['CD1C', 'FCER1A', 'CLEC10A']"
34783307,Human,Intraocular tissue,DC5 cells,"['AXL', 'SIGLEC6', 'AXL', 'SIGLEC6']"
34783307,Human,Intraocular tissue,Granulocytes and other phagocytes,"['S100A8/S100A9', 'S100A8/S100A9']"
34783307,Human,Intraocular tissue,matDC cluster,"['FSCN1', 'CD83', 'LAMP3', 'FSCN1', 'CD83', 'LAMP3']"
34783307,Human,Peripheral blood,cDC type 1,"['CLEC9A', 'C1ORF54', 'HLA-DPA1', 'CADM1', 'CAMK2D']"
34783307,Human,Peripheral blood,cDC type 2,"['CD1C', 'FCER1A', 'CLEC10A', 'ADAM8']"
34783307,,,BcLin cluster,"['CLEC16A', 'IFNLR1']"
34783307,,,CD4+ T cells,"['CD4', 'IL7R', 'CD3G']"
34783307,,,CD8+ T cells,"['CD8', 'CD8A', 'CD3G']"
34783307,,,NK cells,"['GNLY', 'NKG7']"
34783307,,,Treg cells,"['IL2RA', 'FOXP3']"
34783307,,,gdTC,"['NKG7', 'TRDC']"
34783307,,,mergeDC (cDCa and cDCb),['B4GALT1']
34783307,,,mergeDC cluster,"['IFNGR2', 'AHR', 'EYS', 'HLA-DRB5', 'ERAP1', 'IL18R1']"
34783307,,,"mergeDC, myeloid, and help clusters",['CDC42']
34783307,,,"mergeDC, myeloid, help, and toxic clusters",['CDC42SE1']
34783307,,,"myeloid, toxic, and help clusters",['PFDN5']
34783307,,,naive Bc,"['MS4A1', 'CD19', 'IGHD']"
34783307,,,plasma cells,"['IGHG1', 'CD38', 'SDC1/CD138']"
34783308,Mouse,Iris,Blood vessels,['CLDN5']
34783308,Mouse,Iris,Dendritic cells,['MHC class II antigens (I-A/I-E)']
34783308,Mouse,Iris,"Dilator and constrictor muscles, PE cells","['Opn4', 'Cry1', 'Cry2', 'Itpr1', 'Itpr2', 'Itpr3', 'Ryr1', 'Ryr2', 'Ryr3']"
34783308,Mouse,Iris,Dilator muscle,"['Nos1', 'SMA']"
34783308,Mouse,Iris,Dilator muscle cells,['Adra1a']
34783308,Mouse,Iris,Dilator muscles,"['ADRA1A', 'CHRM2']"
34783308,Mouse,Iris,Epithelial cells,['Zic1']
34783308,Mouse,Iris,Immune cells (leukocytes),['CD45']
34783308,Mouse,Iris,M2 macrophages,['CD206']
34783308,Mouse,Iris,"Macrophages, neutrophils, and myeloid dendritic cells",['PU.1']
34783308,Mouse,Iris,PE and CBE,['ZIC1']
34783308,Mouse,Iris,Smooth muscle,['Plcb4']
34783308,Mouse,Iris,Sphincter 1 cells,['Ttn']
34783308,Mouse,Iris,"Sphincter and dilator muscles, PE","['OTX1', 'OTX2']"
34783308,Mouse,Iris,Sphincter cell,"['Nptx2', 'Rbfox3', 'Ctnna3', 'Ckm', 'Ttn']"
34783308,Mouse,Iris,Sphincter muscle cells,['Chrm3']
34783308,Mouse,Iris,Sphincter muscles,"['CHRM3', 'CHRM2']"
34783308,Mouse,Iris,Stroma 1 cell,"['Sox10', 'Tbx1', 'Pax3', 'Tfap2a']"
34783308,Mouse,Iris,Stroma 1 cells,['Sox10']
34783308,Mouse,Iris,Stroma 2 cell,"['Pitx2', 'Glis1', 'Tfap2b', 'PDGFRA']"
34783308,Mouse,Iris,Stroma 2 cells,"['Tfap2b', 'ADRA1B']"
34783308,,Iris,Dilator and Sphincter muscles,['Myh11']
34783308,,Iris,Dilator muscle,"['Nos1', 'Adra1a']"
34783308,,Iris,Sphincter 1 and Sphincter 2 cells,['Syt1']
34783308,,Iris,Sphincter 1 cells,['CTNNA3']
34783308,,Iris,Sphincter cells,"['NeuN', 'NPTX2', 'SYT1']"
34783308,,Iris,Sphincter muscle,"['Ttn', 'Chrm3']"
34783308,,,Dilator muscle,"['Egr1', 'Slc26a4', 'Tmem158', 'Pde10a', 'Btg2', 'OTX']"
34783308,,,Endothelial,['ERG']
34783308,,,Iris PE,['ZIC1']
34783308,,,Sphincter 1,['NeuN']
34783308,,,Sphincter muscle,['Tmem158']
34783308,,,Stroma 1,['SOX10']
34783308,,,Stroma 2,['TFAP2B']
34912329,Mouse,Salivary gland,B cell,['Cd79a']
34912329,Mouse,Salivary gland,Epithelial cell,"['Irak1', 'Cd74', 'Tap1', 'Tap2']"
34912329,Mouse,Salivary gland,Myeloid cell,['Cd68']
34912329,Mouse,Salivary gland,T cell,['Icos']
34928015,Mouse,Retina,Bipolar cell,['PKC-α']
34928015,Mouse,Retina,Ganglion cell,['RBPMS']
34928015,Mouse,Retina,Photoreceptor cell,['Recoverin']
35030321,Human,Fibroblast,Fibroblast,['S100A4']
35030321,Human,Retina,RPE cell,"['BSG', 'RPE65']"
35030321,Human,Retina,iRPE/iRPENC,"['BEST1', 'RPE65', 'TYRP1', 'CRX', 'TYR', 'MERTK', 'LHX2']"
35030321,Human,Retina,iRPENC cell,['STEM121']
35030321,Human,Retinal pigment epithelium (RPE),iPSC.RPE,['ZO-1']
35030321,Human,Retinal pigment epithelium (RPE),iRPE,"['BEST1::EGFP', 'RPE65']"
35030321,Human,,RPE-like cells,"['BEST1', 'RPE65', 'LHX2', 'TYRP1', 'ZO-1']"
35030321,Human,,iRPENC,"['CDH1', 'FRZB']"
35030321,Human,,iRPENC (HQ1 and HQ2),"['BEST1::EGFP', 'RPE genes', 'SERPINF1 (PEDF)', 'VEGFA (VEGF)']"
35030321,Human,,iRPENC.HQ,"['mitochondrial genes (percent.mt)', 'important RPE genes']"
35030321,Human,,iRPENC.other,['fibroblastic genes']
35030321,,,RPE,"['CRX', 'TYR', 'RLBP1', 'RPE65', 'BEST1', 'RAX']"
35030321,,,iRPE,"['OTX2', 'CRX', 'BEST1', 'RPE65']"
35075189,Mouse,Parathyroid,Parathyroid,"['Sparcl1', 'Ibsp', 'Flrt2']"
35075189,Mouse,Pharyngeal endoderm,Caudal third and fourth pouches cells,['Hoxa3']
35075189,Mouse,Pharyngeal endoderm,Early respiratory lineage cells,"['Nkx2.1', 'Irx1', 'Irx2']"
35075189,Mouse,Pharyngeal endoderm,First pouch derivative (Eustachian tube) cells,"['Fgf8', 'Edn1', 'Eya1']"
35075189,Mouse,Pharyngeal endoderm,Fourth pouch progenitors,['Ripply3']
35075189,Mouse,Pharyngeal endoderm,Myoepithelial cells (within second pouch cluster),"['Acta2', 'Tagln', 'Myl9']"
35075189,Mouse,Pharyngeal endoderm,Parathyroid,"['Ibsp', 'Sparcl1', 'Gcm2']"
35075189,Mouse,Pharyngeal endoderm,Parathyroid cells,"['Gcm2', 'Gata3', 'Maf']"
35075189,Mouse,Pharyngeal endoderm,Second pouch (salivary glandular epithelium) cells,"['Irf6', 'Trp63', 'Sox9', 'Vim']"
35075189,Mouse,Pharyngeal endoderm,Second pouch cells,"['Pax1', 'Fgf8']"
35075189,Mouse,Pharyngeal endoderm,Thymus (cortical thymic epithelial cells),['Foxn1']
35075189,Mouse,Pharyngeal endoderm,Thymus (medullary thymic epithelial cells),"['Grhl3', 'Gas6']"
35075189,Mouse,Pharyngeal endoderm,Thymus cells,"['Foxn1', 'Pax1', 'Six1']"
35075189,Mouse,Pharyngeal endoderm,Thyroid cells,['Pax8']
35075189,Mouse,Pharyngeal endoderm,Thyroid progenitor cells,"['Nkx2.1', 'Hhex', 'Pax8']"
35075189,Mouse,Pharyngeal endoderm,UBB cells,"['Nkx2.1', 'Hhex', 'Calca']"
35075189,Mouse,Pharyngeal endoderm,Ultimobranchial body,"['Ascl1', 'Meox1', 'Calca']"
35075189,Mouse,Thymus,Cortical TECs or Progenitor TECs,['Psmb11']
35075189,Mouse,Thymus,Medullary TECs,"['Cldn3', 'Cldn4']"
35075189,Mouse,Thymus,Thymus,['Gas6']
35075189,Mouse,Thymus,mTEC (medullary thymic epithelial cell),"['Grhl3', 'Cldn3', 'Cldn4']"
35075189,Mouse,Thymus,mTECs,['Grhl3']
35075189,Mouse,UBB,UBB,['Meox1']
35075189,,thymus,TEC progenitors,"['Rspo3', 'Gas6']"
35075189,,thymus,cTEC,"['Rspo3', 'Gas6', 'Psmb11', 'Prss16', 'Cxcl12', 'Ccl25']"
35075189,,,endothelial cells,"['Esam', 'Pdgfra', 'Dlx5']"
35075189,,,neural crest cells,"['Pax3', 'Epcam']"
35075189,,,neuronal cells,"['Neurod1', 'Pax9']"
35075189,,,otic vesicle cells,"['Rxrg', 'Dlx5', 'Sox10']"
35075189,,,red blood cells,['Hbb-bt']
35075189,,,,"['EpCAM', 'Pax9', 'Foxn1', 'Gas6', 'Grhl3', 'Gcm2', 'Sparcl1', 'Ibsp', 'Ngfr', 'Flrt2', 'Calca', 'Ascl1', 'Meox1']"
35108658,Human,Esophageal epithelium,Basal cell,"['CD73', 'CD104', 'SOX2', 'SOX2', 'Ki-67']"
35108658,Human,Esophageal epithelium,Basal-1 cell,"['TP63', 'MKI67', 'CD73', 'CD104']"
35108658,Human,Esophageal epithelium,Basal-2 cell,"['TP63', 'MKI67', 'CD73', 'CD104']"
35108658,Human,Esophageal epithelium,Basaloid population,"['CD73', 'CD104']"
35108658,Human,Esophageal epithelium,CD73+CD104+ cells,['CD73']
35108658,Human,Esophageal epithelium,CD73-CD104+ cells,['CD104']
35108658,Human,Esophageal epithelium,Epithelial Progenitor Cells,"['CD73', 'CD104']"
35108658,Human,Esophageal epithelium,Progenitor or proliferative cell,['CD73']
35108658,Human,Esophageal epithelium,Proliferative cell,"['Ki-67', 'Ki-67']"
35108658,Human,Esophageal epithelium,Superficial cell,"['IVL', 'FLG']"
35108658,Human,Esophageal epithelium,Suprabasal cell,"['IVL', 'KRT13']"
35108658,Human,Esophageal epithelium,,"['CD73', 'CD104', 'CD73', 'CD104', 'CD73', 'Itg-b4', 'Ki-67', 'SOX2', 'STAT6 (phospho Y641)', 'CD104']"
35108658,Human,Esophageal tissue,Basaloid cell,"['CD73', 'CD104']"
35108658,Human,Esophagus,Basal epithelium,"['CD73', 'CD104']"
35108658,Human,Esophagus,Basaloid cell,"['CD73', 'CD104']"
35108658,Human,Esophagus,Epithelial cell,"['CD73', 'CD104', 'CD73', 'CD104']"
35108658,Human,,Epithelial cell,"['CD73', 'CD104']"
35108658,Mouse,Esophageal epithelium,Basal cell,"['CD73', 'CD104']"
35108658,Mouse,Esophageal epithelium,Basaloid population,['CD73']
35108658,Mouse,Esophagus,Basal cell,"['Cytokeratin 15', 'CD73', 'CD104', 'a6 integrin', 'CD71']"
35108658,Mouse,Esophagus,Basaloid cell,"['CD73', 'CD104']"
35108658,Mouse,,,"['CD45', 'CD73', 'CD104']"
35141048,Human,Cornea,Endothelial cell,"['PCNA', 'IL-11', 'ITGA6']"
35141048,Human,Corneal endothelium,C1 (CEnCs subtype),['ITGA6']
35141048,Human,Corneal endothelium,C2 (CEnCs subtype),"['PCNA', 'MCM3', 'MCM7']"
35141048,Human,Corneal endothelium,C3 (CEnCs subtype),['Interleukin-11 (IL-11)']
35141048,Human,Corneal endothelium,Effector cell (C0),"['CD166', 'MGP', 'SLC12A2', 'SLC2A1', 'NQO1']"
35141048,Human,Corneal endothelium,Endothelial cell (C0-C2),"['ATP1A1', 'TJP1', 'CDH2', 'COL8A1', 'SLC4A11', 'AQP1']"
35141048,Human,Corneal endothelium,Endothelial cell (C2),"['MCM7', 'PCNA', 'MCM3']"
35141048,Human,Corneal endothelium,Endothelial cell (C3),"['IL11', 'CXCL3', 'CXCL8']"
35141048,Mouse,Cornea,Corneal endothelial cell,['ZO-1']
35191836,Mouse,Retina,Adult RGCs (I-RGC enriched),"['Tbr1', 'Mafb', 'Foxp2', 'Neurod2']"
35191836,Mouse,Retina,Adult RGCs (I-RGC poor),"['Eomes', 'Irx3', 'Tfap2d']"
35191836,Mouse,Retina,Amacrine cells,"['Tfap2a', 'Tfap2b', 'Tfap2a', 'Tfap2b', 'Onecut2']"
35191836,Mouse,Retina,Anterior segment cells,"['Mgp', 'Bgn', 'Mgp', 'Col3a1', 'Igfbp7']"
35191836,Mouse,Retina,Bnc2 types,['Bnc2']
35191836,Mouse,Retina,Cone photoreceptors,"['Otx2', 'Crx']"
35191836,Mouse,Retina,Contralateral retinal ganglion cells (C-RGCs),"['Isl2', 'Igf1', 'Lmo2', 'Pcsk1n', 'Syt4']"
35191836,Mouse,Retina,Contralaterally projecting RGCs,['Isl2']
35191836,Mouse,Retina,Contralaterally projecting retinal ganglion cells (C-RGCs),['Isl2']
35191836,Mouse,Retina,Cycling progenitors,"['Ccnd1', 'Fgf15', 'Hes5']"
35191836,Mouse,Retina,Eomes/Tbr2 types,"['Eomes', 'Tbx20', 'Dmrbt1']"
35191836,Mouse,Retina,F-RGC types,['Foxp2']
35191836,Mouse,Retina,Ipsilateral retinal ganglion cells (I-RGCs),"['Zic2', 'Igfbp5', 'Igfbpl1', 'Pou3f1', 'Cntn2']"
35191836,Mouse,Retina,Ipsilaterally projecting RGCs,['Zic2']
35191836,Mouse,Retina,Ipsilaterally projecting retinal ganglion cells (I-RGCs),"['Zic2', 'Igfbp5']"
35191836,Mouse,Retina,Irx3 types,['Irx3']
35191836,Mouse,Retina,Mafb types,['Mafb']
35191836,Mouse,Retina,Microglia,"['P2ry12', 'C1qa', 'P2ry12', 'C1qa-c', 'Tmem119']"
35191836,Mouse,Retina,Neurod2 types,"['Neurod2', 'Satb2']"
35191836,Mouse,Retina,Photoreceptors,"['Otx2', 'Gngt2', 'Gnb3']"
35191836,Mouse,Retina,RGCs,"['Thy1/CD90', 'L1cam', 'Rbpms', 'Slc17a6']"
35191836,Mouse,Retina,RGCs (Retinal Ganglion Cells),"['Thy1 (CD90)', 'L1CAM', 'Rbpms', 'Slc17a6', 'Sncg', 'Nefl']"
35191836,Mouse,Retina,RPCs (Neurogenic),"['Hes6', 'Ascl1', 'Neurog2']"
35191836,Mouse,Retina,RPCs (Primary),"['Mki67', 'Ccnd5', 'Birc5', 'Sfrp2', 'Vsx2', 'Fgf15']"
35191836,Mouse,Retina,Retinal progenitor cells (RPC),"['L1cam', 'Thy1']"
35191836,Mouse,Retina,T-RGC types,['Tbr1']
35191836,Mouse,Retina,Tfap2d types,['Tfap2d']
35191836,Mouse,Retina,ipRGCs,['Eomes']
35191836,,,ACs,['Tfap2b']
35191836,,,RGC precursors,"['Rbpms', 'Slc17a6', 'Sncg', 'Nefl']"
35191836,,,RGCs,['Rbpms']
35191836,,,RPCs,"['Fgf15', 'Gngt2']"
35191836,,,non-RGC cells,"['P2ry12', 'Tfap2b']"
35242144,,,Endothelial cell,"['IDH2', 'ITPA', 'APRC1B']"
35242144,,,Photoreceptor cell,['S100A6']
35242144,,,T cell,['PARP8']
35242144,,,Tumor cell,"['ITPA', 'KDELR3']"
35280984,Human,Cornea,CD4+ T cells,['CD4']
35280984,Human,Cornea,CD8+ T cells,"['CD96', 'Lag3', 'CD69']"
35280984,Human,Cornea,Dendritic Cells (mregDCs),"['LAMP3', 'BIRC3']"
35280984,Human,Cornea,Dendritic cells (DCs),"['HLA-DQA', 'HLA-DPA', 'HLA-DPB']"
35280984,Human,Cornea,Innate immune cells (Granulocytes),['CD164']
35280984,Human,Cornea,Naive T cells,['BATF']
35280984,Human,Cornea,mregDCs,"['CCR7', 'CD74', 'ID2', 'GPR183', 'CCL22', 'IL4l1', 'CD40', 'TXN', 'IL1B', 'IL-15', 'IL-23A', 'IDO1']"
35280984,Human,Cornea,mregDCs (subset of DCs),"['BIRC3', 'LAMP3', 'IL15', 'CD40', 'CCR7', 'IDO1']"
35280984,Human,Corneal limbus,CD8+ T cells,"['CD69', 'Lag3', 'GZMA', 'GZMB', 'PRF1', 'IFNG', 'IL32', 'CD96', 'IFN-g', 'Granzyme A', 'Granzyme B', 'Perforin 1', 'IL-32']"
35280984,Human,Corneal limbus,Dendritic cells (DCs),"['HLA subtypes', 'CD74']"
35280984,Human,Corneal limbus,Macrophages and monocytes,['CD68']
35280984,Human,Corneal limbus,Naive T cells,"['CD28', 'CD27', 'IL7R', 'BATF']"
35280984,Human,Corneal limbus,T lymphocytes,"['CD3E', 'CD3D', 'LCK']"
35280984,Human,Corneal tissue,Hematopoietic cells,['PTPRC']
35280984,Human,Corneal tissue,Innate immune cells,['CD164']
35280984,Human,Corneal tissue,T cells,"['CD3', 'CD8', 'CD4', 'IFN-g', 'Granzyme B', 'Granzyme A', 'CD96', 'CCR7', 'IDO1', 'HLA-A', 'HLA-B', 'and HLA-C', 'HLA-DR', 'HLA-DQ', 'IL-10', 'CXCL16', 'TGF-b1', 'Perforin 1', 'IL-32', 'CXCL2', 'CXCR6']"
35280984,,Cornea,T cells,"['CD8', 'CD4']"
35280984,,,Basophils,"['Lamp1/2', 'CD164']"
35280984,,,Macrophages,"['CD14', 'CD68', 'FCGR2A/B']"
35280984,,,Monocytes,['CXCL16']
35303421,Human,Liver,NK cells (liver-resident),['CD56bright/CD16neg']
35303421,Human,Liver Metastasis (Liv.Mets),C1QC+ TAMs,"['C1QC', 'CXCL9', 'CXCL10']"
35303421,Human,Liver Metastasis (Liv.Mets),MKI67+ TAMs,['MKI67']
35303421,Human,Liver Metastasis (Liv.Mets),SPP1+ TAMs,"['SPP1', 'CD68', 'MARCO']"
35303421,Human,Tumor,DC3,"['CD1C', 'CD14', 'CD163']"
35303421,Human,Tumor,SPP1+ TAM,"['CD68', 'MARCO']"
35303421,Human,Tumor microenvironment,TAMs (C1QC+),['C1QC']
35303421,Human,Tumor microenvironment,TAMs (SPP1+),['SPP1']
35303421,Human,Tumor microenvironment,cDC2s (C1QC+),['C1QC']
35303421,Human,,B cells,"['CD79A', 'CD19']"
35303421,Human,,CD4+ Treg cell,"['IL10', 'CTLA4']"
35303421,Human,,CD8+ T cell,['MKI67']
35303421,Human,,Cells expressing MARCO,['MARCO']
35303421,Human,,Cells expressing Osteopontin,['Osteopontin']
35303421,Human,,DC3s,"['CD1C', 'CD163', 'CD14', 'CD45', 'CD3', 'CD19', 'CD56', 'CD1C', 'CD14', 'CD163']"
35303421,Human,,Dendritic Cells,['CD1C']
35303421,Human,,Macrophage,"['SPP1', 'C1QC', 'NLRP3']"
35303421,Human,,Macrophages,"['CD163', 'CD68']"
35303421,Human,,Monocytes/Macrophages,['CD14']
35303421,Human,,Myeloid cells,"['CST3', 'CD68', 'LYZ', 'CAP3']"
35303421,Human,,NK cells,['NKG7']
35303421,Human,,SPP1+ TAMs,"['SPP1', 'SPP1', 'CD45', 'CD3', 'CD19', 'CD56', 'CD68', 'OPN']"
35303421,Human,,T cells,"['CD3D', 'CD3E']"
35303421,Human,,TAMs,['SPP1']
35303421,Human,,Tex cell,['LAYN']
35303421,Human,,Treg-CTLA4,"['CTLA4', 'CTLA4']"
35303421,Human,,Treg-FOXP3,"['FOXP3', 'FOXP3']"
35303421,Human,,Treg-IL10,"['IL10', 'IL10']"
35303421,Human,,cDC2-C1QC (DC3),"['C1QA', 'CD68', 'CD163', 'CD14']"
35303421,Human,,cDC2-TIMP1,"['CCR7', 'EREG', 'CREM', 'VEGFA']"
35303421,,,DCs,"['CLEC10A', 'CD1C', 'BATF3', 'FCER1A']"
35303421,,,Macrophages,"['CD68', 'MAFB', 'CSF1R', 'CD14']"
35303421,,,NK cells,"['CD3D', 'CD3G']"
35303421,,,SPP1+ TAMs,"['SPP1', 'MARCO', 'GPNMB', 'RGCC', 'MMP19', 'OLR1', 'APOE']"
35303421,,,T cells,"['CD3D', 'CD3G']"
35303421,,,Th1-like,"['CXCL13', 'PDCD1']"
35303421,,,Th17,"['IL23R', 'RORC', 'ITGAE']"
35303421,,,Treg-CTLA4,"['LAYN', 'CCR8', 'TIGIT']"
35303421,,,Treg-IL10,"['IL10', 'IL23R', 'IL1R1']"
35303421,,,c38_cDC2-C1QC cells,"['C1QA', 'C1QB', 'C1QC', 'CCL4']"
35309305,Mouse,Retina,Microglia (resident),"['CD11b', 'CD45', 'F4/80', 'IBA-1']"
35309305,Mouse,,Microglia (bipolar/rod-shaped),"['TNF-a', 'IL-1b', 'CD32', 'CD86', 'IL-10', 'TGF-b']"
35309305,Rat,Retina,Microglia,"['CD206', 'Ym1', 'Arg1', 'IL-1b', 'IL-6', 'TNF-a', 'iNOS']"
35309305,Rat,Retina,RGCs (Retinal Ganglion Cells),['Brn3a']
35309305,Rodent,Retina,Amoeboid microglia,"['CD86', 'Ym1']"
35309305,Rodent,Retina,Bipolar/rod-shaped microglia,"['CD68', 'MHC-II']"
35309305,,Retina,Microglia,"['CD11b', 'F4/80', 'CD68', 'IBA1']"
35309305,,,M1-polarized microglia and macrophages,"['C1q complement proteins', 'CX3CR1']"
35309305,,,M2-polarized microglia and macrophages,"['arginase-1', 'CD206', 'IGF-1']"
35309305,,,Resident microglia,"['TMEM119', 'P2RY12']"
35309305,,,bipolar/rod-shaped microglia,['CD68']
35361907,Human,Conjunctiva,Goblet cells,['WGA lectin']
35361907,Human,Conjunctiva,ILC2,"['IL-5', 'IL-13']"
35361907,Human,Conjunctiva,Lymphatic vessels,['LYVE-1']
35361907,Human,Conjunctiva,Macrophage MHCIIlo,"['Alox15', 'Adgre (F4/80)']"
35361907,Human,Conjunctiva,Macrophage MHCIIlow,['Serpinb2']
35361907,Human,Conjunctiva,Macrophages (RETNLA+ MRC1+),"['RETNLA', 'MRC1']"
35361907,Human,Conjunctiva,Monocyte,['Apoe']
35361907,Human,Conjunctiva,Superficial stromal cells,['CST3']
35361907,Human,Conjunctiva,mDC,['Fascn1']
35361907,Human,Conjunctiva,mDC (CCR7+ MHCII+),"['CCR7', 'MHC-II']"
35361907,Mouse,Conjunctiva,ILC2 (group 2 innate lymphoid cells),['IL-13']
35361907,Mouse,Conjunctiva,MHCIIlo macrophage,['Serpinb2']
35361907,Mouse,Conjunctiva,Macrophage,['Cd209a']
35361907,Mouse,Conjunctiva,Macrophage MHCIIlo,['Class 2 antigens']
35361907,Mouse,Conjunctiva,Macrophages (subset),['Mrc1 (CD206)']
35361907,Mouse,Conjunctiva,Monocyte,['Apoe']
